candidate_id,title,field,reviewer_a,reviewer_b,reviewer_a_notes,reviewer_b_notes,reviewer_a_anchors,reviewer_b_anchors
MWM-X962473BB89,Chreode: A Cell World Model for One-Step Temporal Dynamics and Perturbation Prediction,causal_evidence,NA,0,"The action-conditioned claim is supported by architecture and perturbation transfer, but developmental pretraining uses a null action and no action-removal, shuffle, dose, or causal test. Frozen external validation refers only to the zero-shot Weinreb fate analysis; the time-transition and GEARS tasks involve downstream training.","Highest claim is action-conditioned because the paper defines a nominal intervention-conditioned transition and perturbation task. However, the action token is null during temporal pretraining and the Norman result replaces a GEARS embedding rather than evaluating a standalone action-conditioned Chreode operator. Multiple elapsed-time targets are one-step queries, not free-running rollout. Cross-dataset results use fine-tuning, so external evidence is adapted rather than frozen. The do(a) notation triggers causal scrutiny, but no effect contrast, identification strategy, overlap analysis, or counterfactual validation is provided. Qualitative dual-use discussion supports safety=1 without a hazard test.","Secs. 3-5 and Tables 1-4; Sec. 7; Apps. A.4, E, and I",Abstract and pp. 2-7; Tables 1-4 pp. 8-9; Scope pp. 9-10; Appendices A-C pp. 12-16; ablations pp. 17-18; NeurIPS checklist pp. 19-25
MWM-X962473BB89,Chreode: A Cell World Model for One-Step Temporal Dynamics and Perturbation Prediction,decision_evidence,1,0,"The action-conditioned claim is supported by architecture and perturbation transfer, but developmental pretraining uses a null action and no action-removal, shuffle, dose, or causal test. Frozen external validation refers only to the zero-shot Weinreb fate analysis; the time-transition and GEARS tasks involve downstream training.","Highest claim is action-conditioned because the paper defines a nominal intervention-conditioned transition and perturbation task. However, the action token is null during temporal pretraining and the Norman result replaces a GEARS embedding rather than evaluating a standalone action-conditioned Chreode operator. Multiple elapsed-time targets are one-step queries, not free-running rollout. Cross-dataset results use fine-tuning, so external evidence is adapted rather than frozen. The do(a) notation triggers causal scrutiny, but no effect contrast, identification strategy, overlap analysis, or counterfactual validation is provided. Qualitative dual-use discussion supports safety=1 without a hazard test.","Secs. 3-5 and Tables 1-4; Sec. 7; Apps. A.4, E, and I",Abstract and pp. 2-7; Tables 1-4 pp. 8-9; Scope pp. 9-10; Appendices A-C pp. 12-16; ablations pp. 17-18; NeurIPS checklist pp. 19-25
MWM-X962473BB89,Chreode: A Cell World Model for One-Step Temporal Dynamics and Perturbation Prediction,safety_evidence,0,1,"The action-conditioned claim is supported by architecture and perturbation transfer, but developmental pretraining uses a null action and no action-removal, shuffle, dose, or causal test. Frozen external validation refers only to the zero-shot Weinreb fate analysis; the time-transition and GEARS tasks involve downstream training.","Highest claim is action-conditioned because the paper defines a nominal intervention-conditioned transition and perturbation task. However, the action token is null during temporal pretraining and the Norman result replaces a GEARS embedding rather than evaluating a standalone action-conditioned Chreode operator. Multiple elapsed-time targets are one-step queries, not free-running rollout. Cross-dataset results use fine-tuning, so external evidence is adapted rather than frozen. The do(a) notation triggers causal scrutiny, but no effect contrast, identification strategy, overlap analysis, or counterfactual validation is provided. Qualitative dual-use discussion supports safety=1 without a hazard test.","Secs. 3-5 and Tables 1-4; Sec. 7; Apps. A.4, E, and I",Abstract and pp. 2-7; Tables 1-4 pp. 8-9; Scope pp. 9-10; Appendices A-C pp. 12-16; ablations pp. 17-18; NeurIPS checklist pp. 19-25
MWM-X962473BB89,Chreode: A Cell World Model for One-Step Temporal Dynamics and Perturbation Prediction,frozen_external_validation,yes,no,"The action-conditioned claim is supported by architecture and perturbation transfer, but developmental pretraining uses a null action and no action-removal, shuffle, dose, or causal test. Frozen external validation refers only to the zero-shot Weinreb fate analysis; the time-transition and GEARS tasks involve downstream training.","Highest claim is action-conditioned because the paper defines a nominal intervention-conditioned transition and perturbation task. However, the action token is null during temporal pretraining and the Norman result replaces a GEARS embedding rather than evaluating a standalone action-conditioned Chreode operator. Multiple elapsed-time targets are one-step queries, not free-running rollout. Cross-dataset results use fine-tuning, so external evidence is adapted rather than frozen. The do(a) notation triggers causal scrutiny, but no effect contrast, identification strategy, overlap analysis, or counterfactual validation is provided. Qualitative dual-use discussion supports safety=1 without a hazard test.","Secs. 3-5 and Tables 1-4; Sec. 7; Apps. A.4, E, and I",Abstract and pp. 2-7; Tables 1-4 pp. 8-9; Scope pp. 9-10; Appendices A-C pp. 12-16; ablations pp. 17-18; NeurIPS checklist pp. 19-25
MWM-X962473BB89,Chreode: A Cell World Model for One-Step Temporal Dynamics and Perturbation Prediction,explicit_causal_estimand,NA,no,"The action-conditioned claim is supported by architecture and perturbation transfer, but developmental pretraining uses a null action and no action-removal, shuffle, dose, or causal test. Frozen external validation refers only to the zero-shot Weinreb fate analysis; the time-transition and GEARS tasks involve downstream training.","Highest claim is action-conditioned because the paper defines a nominal intervention-conditioned transition and perturbation task. However, the action token is null during temporal pretraining and the Norman result replaces a GEARS embedding rather than evaluating a standalone action-conditioned Chreode operator. Multiple elapsed-time targets are one-step queries, not free-running rollout. Cross-dataset results use fine-tuning, so external evidence is adapted rather than frozen. The do(a) notation triggers causal scrutiny, but no effect contrast, identification strategy, overlap analysis, or counterfactual validation is provided. Qualitative dual-use discussion supports safety=1 without a hazard test.","Secs. 3-5 and Tables 1-4; Sec. 7; Apps. A.4, E, and I",Abstract and pp. 2-7; Tables 1-4 pp. 8-9; Scope pp. 9-10; Appendices A-C pp. 12-16; ablations pp. 17-18; NeurIPS checklist pp. 19-25
MWM-0046,ChronoMedicalWorld: A Medical World Model for Learning Patient Trajectories from Longitudinal Care Data,action_evidence,1,2,"Free-running multiyear prediction is evaluated, but the what-if/counterfactual interface is explicitly not a causal estimator. Action tests vary channels and intensity without an action-agnostic causal comparator.","The paper explicitly disclaims causal estimation, so what-if wording receives causal score 0; free-running multiyear prediction and action-channel removal/intensity tests support rollout/action evidence.",Abstract p.1; Sec.2.4 pp.3-4; Sec.3 and Fig.1 pp.4-6; Sec.4 Tables 1-3 pp.6-8; Sec.5 Tables 4-5 pp.8-9; Sec.6 p.10,Sec.2.4 pp.3-4; Sec.3 and Fig.1 pp.4-6; Tables 1-5 pp.6-9; Secs.6.2 and 6.4 p.10
MWM-0046,ChronoMedicalWorld: A Medical World Model for Learning Patient Trajectories from Longitudinal Care Data,action_agnostic_comparator,no,yes,"Free-running multiyear prediction is evaluated, but the what-if/counterfactual interface is explicitly not a causal estimator. Action tests vary channels and intensity without an action-agnostic causal comparator.","The paper explicitly disclaims causal estimation, so what-if wording receives causal score 0; free-running multiyear prediction and action-channel removal/intensity tests support rollout/action evidence.",Abstract p.1; Sec.2.4 pp.3-4; Sec.3 and Fig.1 pp.4-6; Sec.4 Tables 1-3 pp.6-8; Sec.5 Tables 4-5 pp.8-9; Sec.6 p.10,Sec.2.4 pp.3-4; Sec.3 and Fig.1 pp.4-6; Tables 1-5 pp.6-9; Secs.6.2 and 6.4 p.10
MWM-XC0A20D0271,Clin-JEPA: A Multi-Phase Co-Training Framework for Joint-Embedding Predictive Pretraining on EHR Patient Trajectories,action_evidence,1,0,"The model consumes observed intervention text and claims proposed-action rollout, but action influence is not isolated. Rollout evidence is strong for latent fidelity, although predictions are not decoded to clinical measurements and all experiments use MIMIC-IV.","The model genuinely consumes its own predicted latent states in a 48-hour autoregressive rollout, with horizon-resolved L1 drift and collapse diagnostics. Actions are encoded, but their contribution is never isolated by an action-agnostic comparator or perturbation. All evidence is from MIMIC-IV, and downstream utility is an offline risk-probe result rather than clinician or policy evaluation. The paper makes no counterfactual or treatment-effect claim, so causal fields are NA. Public code plus detailed data construction and hyperparameters support reproducibility=2 despite credentialed MIMIC access.",Secs. 3.1-3.2; Secs. 5.1-5.4 and Figs. 2-4; App. A; linked GitHub repository,Fig. 1 and Secs. 3-4 pp. 3-6; Fig. 2 and Sec. 5.2 pp. 6-7; Fig. 3 pp. 8-9; Fig. 4 and Sec. 5.4 p. 9; Appendices A-D pp. 13-18
MWM-XA5A2F4844E,Control of Magnetic Surgical Robots With Model-Based Simulators and Reinforcement Learning.,dynamics_evidence,2,1,"A learned transition model is used to plan/control a physical magnetic robot, followed by frozen real-hardware evaluation. Recursive training is demonstrated, but no horizon-resolved degradation or uncertainty analysis is provided. Safety evidence concerns hardware constraints and overheating/dead-zone handling, not tissue or patient safety. No code or dataset release was found in the full text.","Real closed-loop transfer is demonstrated on the same apparatus that supplied training data. Physical hazards are discussed/managed, but no independent device, uncertainty, horizon-fidelity, or public implementation is provided.","IEEE Transactions on Medical Robotics and Bionics full text, DOI 10.1109/TMRB.2022.3214426: Sections II-B-II-D define the 34,742-transition physical dataset, state/action space, learned simulator, 5-30-step recursive episodes, and TD3 training; Section III and Figs. 4-7 compare validation/test loss and real-robot center, random-target, and square trajectories; safety-related reset, cooling, and dead-zone constraints appear in the methods and discussion.",Methods Sec. IV-B.1–5; Experiments Sec. V-A–D; Tables I–II and Figs. 4–6.
MWM-XA5A2F4844E,Control of Magnetic Surgical Robots With Model-Based Simulators and Reinforcement Learning.,safety_evidence,2,1,"A learned transition model is used to plan/control a physical magnetic robot, followed by frozen real-hardware evaluation. Recursive training is demonstrated, but no horizon-resolved degradation or uncertainty analysis is provided. Safety evidence concerns hardware constraints and overheating/dead-zone handling, not tissue or patient safety. No code or dataset release was found in the full text.","Real closed-loop transfer is demonstrated on the same apparatus that supplied training data. Physical hazards are discussed/managed, but no independent device, uncertainty, horizon-fidelity, or public implementation is provided.","IEEE Transactions on Medical Robotics and Bionics full text, DOI 10.1109/TMRB.2022.3214426: Sections II-B-II-D define the 34,742-transition physical dataset, state/action space, learned simulator, 5-30-step recursive episodes, and TD3 training; Section III and Figs. 4-7 compare validation/test loss and real-robot center, random-target, and square trajectories; safety-related reset, cooling, and dead-zone constraints appear in the methods and discussion.",Methods Sec. IV-B.1–5; Experiments Sec. V-A–D; Tables I–II and Figs. 4–6.
MWM-XA5A2F4844E,Control of Magnetic Surgical Robots With Model-Based Simulators and Reinforcement Learning.,frozen_external_validation,yes,no,"A learned transition model is used to plan/control a physical magnetic robot, followed by frozen real-hardware evaluation. Recursive training is demonstrated, but no horizon-resolved degradation or uncertainty analysis is provided. Safety evidence concerns hardware constraints and overheating/dead-zone handling, not tissue or patient safety. No code or dataset release was found in the full text.","Real closed-loop transfer is demonstrated on the same apparatus that supplied training data. Physical hazards are discussed/managed, but no independent device, uncertainty, horizon-fidelity, or public implementation is provided.","IEEE Transactions on Medical Robotics and Bionics full text, DOI 10.1109/TMRB.2022.3214426: Sections II-B-II-D define the 34,742-transition physical dataset, state/action space, learned simulator, 5-30-step recursive episodes, and TD3 training; Section III and Figs. 4-7 compare validation/test loss and real-robot center, random-target, and square trajectories; safety-related reset, cooling, and dead-zone constraints appear in the methods and discussion.",Methods Sec. IV-B.1–5; Experiments Sec. V-A–D; Tables I–II and Figs. 4–6.
MWM-S004,Cosmos-H-Surgical: Learning Surgical Robot Policies from Videos via World Modeling,highest_capability_claim,planning,action_conditioned,"Policy-learning is the highest claim, but the video model is not kinematic-action conditioned and evidence stops at offline trajectory MSE. Expert consistency/hallucination review is only a limited safety proxy.","Prompt/action-category comparisons and hallucination review provide limited action/safety evidence, but the world model is not kinematic-action conditioned and no closed-loop robot success is shown.",Abstract and links p.1; Sec.3 pp.4-5; Sec.4 Tables 1-2 and Figs.4-8 pp.5-9; Supplement pp.12-15,Abstract/access p.1; Sec.3 pp.4-5; Tables 1-2 and Figs.4-8 pp.5-9; Supplement pp.12-15
MWM-S004,Cosmos-H-Surgical: Learning Surgical Robot Policies from Videos via World Modeling,dynamics_evidence,1,2,"Policy-learning is the highest claim, but the video model is not kinematic-action conditioned and evidence stops at offline trajectory MSE. Expert consistency/hallucination review is only a limited safety proxy.","Prompt/action-category comparisons and hallucination review provide limited action/safety evidence, but the world model is not kinematic-action conditioned and no closed-loop robot success is shown.",Abstract and links p.1; Sec.3 pp.4-5; Sec.4 Tables 1-2 and Figs.4-8 pp.5-9; Supplement pp.12-15,Abstract/access p.1; Sec.3 pp.4-5; Tables 1-2 and Figs.4-8 pp.5-9; Supplement pp.12-15
MWM-S004,Cosmos-H-Surgical: Learning Surgical Robot Policies from Videos via World Modeling,action_perturbation,no,yes,"Policy-learning is the highest claim, but the video model is not kinematic-action conditioned and evidence stops at offline trajectory MSE. Expert consistency/hallucination review is only a limited safety proxy.","Prompt/action-category comparisons and hallucination review provide limited action/safety evidence, but the world model is not kinematic-action conditioned and no closed-loop robot success is shown.",Abstract and links p.1; Sec.3 pp.4-5; Sec.4 Tables 1-2 and Figs.4-8 pp.5-9; Supplement pp.12-15,Abstract/access p.1; Sec.3 pp.4-5; Tables 1-2 and Figs.4-8 pp.5-9; Supplement pp.12-15
MWM-S004,Cosmos-H-Surgical: Learning Surgical Robot Policies from Videos via World Modeling,safety_hazard_test,no,yes,"Policy-learning is the highest claim, but the video model is not kinematic-action conditioned and evidence stops at offline trajectory MSE. Expert consistency/hallucination review is only a limited safety proxy.","Prompt/action-category comparisons and hallucination review provide limited action/safety evidence, but the world model is not kinematic-action conditioned and no closed-loop robot success is shown.",Abstract and links p.1; Sec.3 pp.4-5; Sec.4 Tables 1-2 and Figs.4-8 pp.5-9; Supplement pp.12-15,Abstract/access p.1; Sec.3 pp.4-5; Tables 1-2 and Figs.4-8 pp.5-9; Supplement pp.12-15
MWM-0054,CrossScope: A Role-Asymmetric World Model for Joint Dual-Scope Surgical Video Prediction,dynamics_evidence,1,2,"The geometric trajectory is a visual conditioning proxy, not a commanded operator action. Eight-frame windows are independently predicted and explicitly not chained autoregressively.","Eight-frame windows are independent rather than autoregressive. Shuffled-target and constant-prior controls support action sensitivity, although the conditioning trajectory is only an action proxy.",Benchmark overview p.2; Methods pp.3-5; Tables 1-2 and Fig.6 pp.5-7; Appendix Tables 4-10 pp.11-15,Benchmark p.2; Methods pp.3-5; Tables 1-2 and Fig.6 pp.5-7; Appendix Tables 4-10 pp.11-15
MWM-0054,CrossScope: A Role-Asymmetric World Model for Joint Dual-Scope Surgical Video Prediction,action_evidence,1,2,"The geometric trajectory is a visual conditioning proxy, not a commanded operator action. Eight-frame windows are independently predicted and explicitly not chained autoregressively.","Eight-frame windows are independent rather than autoregressive. Shuffled-target and constant-prior controls support action sensitivity, although the conditioning trajectory is only an action proxy.",Benchmark overview p.2; Methods pp.3-5; Tables 1-2 and Fig.6 pp.5-7; Appendix Tables 4-10 pp.11-15,Benchmark p.2; Methods pp.3-5; Tables 1-2 and Fig.6 pp.5-7; Appendix Tables 4-10 pp.11-15
MWM-0054,CrossScope: A Role-Asymmetric World Model for Joint Dual-Scope Surgical Video Prediction,reproducibility_evidence,0,1,"The geometric trajectory is a visual conditioning proxy, not a commanded operator action. Eight-frame windows are independently predicted and explicitly not chained autoregressively.","Eight-frame windows are independent rather than autoregressive. Shuffled-target and constant-prior controls support action sensitivity, although the conditioning trajectory is only an action proxy.",Benchmark overview p.2; Methods pp.3-5; Tables 1-2 and Fig.6 pp.5-7; Appendix Tables 4-10 pp.11-15,Benchmark p.2; Methods pp.3-5; Tables 1-2 and Fig.6 pp.5-7; Appendix Tables 4-10 pp.11-15
MWM-0054,CrossScope: A Role-Asymmetric World Model for Joint Dual-Scope Surgical Video Prediction,horizon_resolved_results,yes,no,"The geometric trajectory is a visual conditioning proxy, not a commanded operator action. Eight-frame windows are independently predicted and explicitly not chained autoregressively.","Eight-frame windows are independent rather than autoregressive. Shuffled-target and constant-prior controls support action sensitivity, although the conditioning trajectory is only an action proxy.",Benchmark overview p.2; Methods pp.3-5; Tables 1-2 and Fig.6 pp.5-7; Appendix Tables 4-10 pp.11-15,Benchmark p.2; Methods pp.3-5; Tables 1-2 and Fig.6 pp.5-7; Appendix Tables 4-10 pp.11-15
MWM-0054,CrossScope: A Role-Asymmetric World Model for Joint Dual-Scope Surgical Video Prediction,action_agnostic_comparator,no,yes,"The geometric trajectory is a visual conditioning proxy, not a commanded operator action. Eight-frame windows are independently predicted and explicitly not chained autoregressively.","Eight-frame windows are independent rather than autoregressive. Shuffled-target and constant-prior controls support action sensitivity, although the conditioning trajectory is only an action proxy.",Benchmark overview p.2; Methods pp.3-5; Tables 1-2 and Fig.6 pp.5-7; Appendix Tables 4-10 pp.11-15,Benchmark p.2; Methods pp.3-5; Tables 1-2 and Fig.6 pp.5-7; Appendix Tables 4-10 pp.11-15
MWM-0054,CrossScope: A Role-Asymmetric World Model for Joint Dual-Scope Surgical Video Prediction,action_perturbation,no,yes,"The geometric trajectory is a visual conditioning proxy, not a commanded operator action. Eight-frame windows are independently predicted and explicitly not chained autoregressively.","Eight-frame windows are independent rather than autoregressive. Shuffled-target and constant-prior controls support action sensitivity, although the conditioning trajectory is only an action proxy.",Benchmark overview p.2; Methods pp.3-5; Tables 1-2 and Fig.6 pp.5-7; Appendix Tables 4-10 pp.11-15,Benchmark p.2; Methods pp.3-5; Tables 1-2 and Fig.6 pp.5-7; Appendix Tables 4-10 pp.11-15
MWM-XD7F5DAFF27,DITTO: A Visual Digital Twin for Interventions and Temporal Treatment Outcomes in Head and Neck Cancer.,dynamics_evidence,2,1,"Clinician workflow evaluation warrants decision evidence 2, but it is an offline prototype rather than prospective utility. Propensity matching and counterfactual displays provide partial causal evidence without an explicit estimand, overlap checks or complete censoring handling. No public code/data path was located; main text and appendix disagree on total n.","The accepted manuscript supports retrospective sequential treatment comparison and clinician-facing utility, not prospective planning efficacy. Main text reports 526 patients while Appendix A.2 reports 536=389+147; this discrepancy is retained. Nominal dropout intervals are not empirically calibrated, and no public code, weights, external validation, action-removal test, or hazard test was found.","arXiv:2407.13107 pp. 3-4 and Appendix pp. 12-16 describe the cohort, 389/147 split, three treatment stages, transition and survival metrics, MC-dropout intervals and limitations; Figs. 5-8 and clinician case studies evaluate the interface.","Accepted manuscript Sections 3-5, quantitative evaluation tables, DITTO workflow/interface figures, two case studies, and Appendix A.2; temporal outputs are shown at 12/24/36/48 months and to 5 years; MC dropout uses at least 20 samples; propensity matching requires at least 5 comparators within a caliper; formative work involved 11 physicians."
MWM-XD7F5DAFF27,DITTO: A Visual Digital Twin for Interventions and Temporal Treatment Outcomes in Head and Neck Cancer.,decision_evidence,2,1,"Clinician workflow evaluation warrants decision evidence 2, but it is an offline prototype rather than prospective utility. Propensity matching and counterfactual displays provide partial causal evidence without an explicit estimand, overlap checks or complete censoring handling. No public code/data path was located; main text and appendix disagree on total n.","The accepted manuscript supports retrospective sequential treatment comparison and clinician-facing utility, not prospective planning efficacy. Main text reports 526 patients while Appendix A.2 reports 536=389+147; this discrepancy is retained. Nominal dropout intervals are not empirically calibrated, and no public code, weights, external validation, action-removal test, or hazard test was found.","arXiv:2407.13107 pp. 3-4 and Appendix pp. 12-16 describe the cohort, 389/147 split, three treatment stages, transition and survival metrics, MC-dropout intervals and limitations; Figs. 5-8 and clinician case studies evaluate the interface.","Accepted manuscript Sections 3-5, quantitative evaluation tables, DITTO workflow/interface figures, two case studies, and Appendix A.2; temporal outputs are shown at 12/24/36/48 months and to 5 years; MC dropout uses at least 20 samples; propensity matching requires at least 5 comparators within a caliper; formative work involved 11 physicians."
MWM-XD7F5DAFF27,DITTO: A Visual Digital Twin for Interventions and Temporal Treatment Outcomes in Head and Neck Cancer.,action_agnostic_comparator,no,yes,"Clinician workflow evaluation warrants decision evidence 2, but it is an offline prototype rather than prospective utility. Propensity matching and counterfactual displays provide partial causal evidence without an explicit estimand, overlap checks or complete censoring handling. No public code/data path was located; main text and appendix disagree on total n.","The accepted manuscript supports retrospective sequential treatment comparison and clinician-facing utility, not prospective planning efficacy. Main text reports 526 patients while Appendix A.2 reports 536=389+147; this discrepancy is retained. Nominal dropout intervals are not empirically calibrated, and no public code, weights, external validation, action-removal test, or hazard test was found.","arXiv:2407.13107 pp. 3-4 and Appendix pp. 12-16 describe the cohort, 389/147 split, three treatment stages, transition and survival metrics, MC-dropout intervals and limitations; Figs. 5-8 and clinician case studies evaluate the interface.","Accepted manuscript Sections 3-5, quantitative evaluation tables, DITTO workflow/interface figures, two case studies, and Appendix A.2; temporal outputs are shown at 12/24/36/48 months and to 5 years; MC dropout uses at least 20 samples; propensity matching requires at least 5 comparators within a caliper; formative work involved 11 physicians."
MWM-XD7F5DAFF27,DITTO: A Visual Digital Twin for Interventions and Temporal Treatment Outcomes in Head and Neck Cancer.,action_perturbation,yes,no,"Clinician workflow evaluation warrants decision evidence 2, but it is an offline prototype rather than prospective utility. Propensity matching and counterfactual displays provide partial causal evidence without an explicit estimand, overlap checks or complete censoring handling. No public code/data path was located; main text and appendix disagree on total n.","The accepted manuscript supports retrospective sequential treatment comparison and clinician-facing utility, not prospective planning efficacy. Main text reports 526 patients while Appendix A.2 reports 536=389+147; this discrepancy is retained. Nominal dropout intervals are not empirically calibrated, and no public code, weights, external validation, action-removal test, or hazard test was found.","arXiv:2407.13107 pp. 3-4 and Appendix pp. 12-16 describe the cohort, 389/147 split, three treatment stages, transition and survival metrics, MC-dropout intervals and limitations; Figs. 5-8 and clinician case studies evaluate the interface.","Accepted manuscript Sections 3-5, quantitative evaluation tables, DITTO workflow/interface figures, two case studies, and Appendix A.2; temporal outputs are shown at 12/24/36/48 months and to 5 years; MC dropout uses at least 20 samples; propensity matching requires at least 5 comparators within a caliper; formative work involved 11 physicians."
MWM-0369,Data-Efficient Reinforcement Learning for Malaria Control,safety_evidence,0,1,"Closed-loop policy search is evaluated in defined simulators with public code. GP variance drives exploration but is not calibrated, and there is no field transport, mismatch stress, or deployment-safety analysis.","Closed-loop simulator policy value is directly tested and reproducible, but predictive variance is uncalibrated and neither model mismatch nor field safety/external validity is evaluated.",Problem and method pp.1-4; theorem pp.4-5; Table 1 and Fig.4 pp.5-6,Problem/method pp.1-4; theorem pp.4-5; Table 1 and Fig.4 pp.5-6
MWM-X2BD39C3B8E,Deep Generative Model of Macrophage Immune Response for Hepato-intestinal Tumor Therapy Optimization.,dynamics_evidence,1,2,Public primary XML ends mid-Methods and publisher PDF was inaccessible. Codes after that boundary are conservative; the nonrandomized outcome comparison does not identify treatment effects.,"Planning and real observational decision use are reported, but allocation was nonrandomized and the paper disclaims causal identification. Public code/checkpoint claims lack a stable inspectable repository link.","Europe PMC PMCID PMC13505573: Introduction, cohort, completeness, deployment, and architecture sections; DOI 10.34133/cbsystems.0559",Figs. 1-4; Tables 3-4 and S11-S16; temporal/external holdouts; deployment and limitations sections
MWM-X2BD39C3B8E,Deep Generative Model of Macrophage Immune Response for Hepato-intestinal Tumor Therapy Optimization.,rollout_evidence,0,1,Public primary XML ends mid-Methods and publisher PDF was inaccessible. Codes after that boundary are conservative; the nonrandomized outcome comparison does not identify treatment effects.,"Planning and real observational decision use are reported, but allocation was nonrandomized and the paper disclaims causal identification. Public code/checkpoint claims lack a stable inspectable repository link.","Europe PMC PMCID PMC13505573: Introduction, cohort, completeness, deployment, and architecture sections; DOI 10.34133/cbsystems.0559",Figs. 1-4; Tables 3-4 and S11-S16; temporal/external holdouts; deployment and limitations sections
MWM-X2BD39C3B8E,Deep Generative Model of Macrophage Immune Response for Hepato-intestinal Tumor Therapy Optimization.,uncertainty_evidence,0,1,Public primary XML ends mid-Methods and publisher PDF was inaccessible. Codes after that boundary are conservative; the nonrandomized outcome comparison does not identify treatment effects.,"Planning and real observational decision use are reported, but allocation was nonrandomized and the paper disclaims causal identification. Public code/checkpoint claims lack a stable inspectable repository link.","Europe PMC PMCID PMC13505573: Introduction, cohort, completeness, deployment, and architecture sections; DOI 10.34133/cbsystems.0559",Figs. 1-4; Tables 3-4 and S11-S16; temporal/external holdouts; deployment and limitations sections
MWM-X2BD39C3B8E,Deep Generative Model of Macrophage Immune Response for Hepato-intestinal Tumor Therapy Optimization.,causal_evidence,0,1,Public primary XML ends mid-Methods and publisher PDF was inaccessible. Codes after that boundary are conservative; the nonrandomized outcome comparison does not identify treatment effects.,"Planning and real observational decision use are reported, but allocation was nonrandomized and the paper disclaims causal identification. Public code/checkpoint claims lack a stable inspectable repository link.","Europe PMC PMCID PMC13505573: Introduction, cohort, completeness, deployment, and architecture sections; DOI 10.34133/cbsystems.0559",Figs. 1-4; Tables 3-4 and S11-S16; temporal/external holdouts; deployment and limitations sections
MWM-X2BD39C3B8E,Deep Generative Model of Macrophage Immune Response for Hepato-intestinal Tumor Therapy Optimization.,decision_evidence,1,2,Public primary XML ends mid-Methods and publisher PDF was inaccessible. Codes after that boundary are conservative; the nonrandomized outcome comparison does not identify treatment effects.,"Planning and real observational decision use are reported, but allocation was nonrandomized and the paper disclaims causal identification. Public code/checkpoint claims lack a stable inspectable repository link.","Europe PMC PMCID PMC13505573: Introduction, cohort, completeness, deployment, and architecture sections; DOI 10.34133/cbsystems.0559",Figs. 1-4; Tables 3-4 and S11-S16; temporal/external holdouts; deployment and limitations sections
MWM-X2BD39C3B8E,Deep Generative Model of Macrophage Immune Response for Hepato-intestinal Tumor Therapy Optimization.,safety_evidence,1,2,Public primary XML ends mid-Methods and publisher PDF was inaccessible. Codes after that boundary are conservative; the nonrandomized outcome comparison does not identify treatment effects.,"Planning and real observational decision use are reported, but allocation was nonrandomized and the paper disclaims causal identification. Public code/checkpoint claims lack a stable inspectable repository link.","Europe PMC PMCID PMC13505573: Introduction, cohort, completeness, deployment, and architecture sections; DOI 10.34133/cbsystems.0559",Figs. 1-4; Tables 3-4 and S11-S16; temporal/external holdouts; deployment and limitations sections
MWM-X2BD39C3B8E,Deep Generative Model of Macrophage Immune Response for Hepato-intestinal Tumor Therapy Optimization.,reproducibility_evidence,0,1,Public primary XML ends mid-Methods and publisher PDF was inaccessible. Codes after that boundary are conservative; the nonrandomized outcome comparison does not identify treatment effects.,"Planning and real observational decision use are reported, but allocation was nonrandomized and the paper disclaims causal identification. Public code/checkpoint claims lack a stable inspectable repository link.","Europe PMC PMCID PMC13505573: Introduction, cohort, completeness, deployment, and architecture sections; DOI 10.34133/cbsystems.0559",Figs. 1-4; Tables 3-4 and S11-S16; temporal/external holdouts; deployment and limitations sections
MWM-X2BD39C3B8E,Deep Generative Model of Macrophage Immune Response for Hepato-intestinal Tumor Therapy Optimization.,free_running_rollout,unclear,yes,Public primary XML ends mid-Methods and publisher PDF was inaccessible. Codes after that boundary are conservative; the nonrandomized outcome comparison does not identify treatment effects.,"Planning and real observational decision use are reported, but allocation was nonrandomized and the paper disclaims causal identification. Public code/checkpoint claims lack a stable inspectable repository link.","Europe PMC PMCID PMC13505573: Introduction, cohort, completeness, deployment, and architecture sections; DOI 10.34133/cbsystems.0559",Figs. 1-4; Tables 3-4 and S11-S16; temporal/external holdouts; deployment and limitations sections
MWM-X2BD39C3B8E,Deep Generative Model of Macrophage Immune Response for Hepato-intestinal Tumor Therapy Optimization.,horizon_resolved_results,unclear,no,Public primary XML ends mid-Methods and publisher PDF was inaccessible. Codes after that boundary are conservative; the nonrandomized outcome comparison does not identify treatment effects.,"Planning and real observational decision use are reported, but allocation was nonrandomized and the paper disclaims causal identification. Public code/checkpoint claims lack a stable inspectable repository link.","Europe PMC PMCID PMC13505573: Introduction, cohort, completeness, deployment, and architecture sections; DOI 10.34133/cbsystems.0559",Figs. 1-4; Tables 3-4 and S11-S16; temporal/external holdouts; deployment and limitations sections
MWM-X2BD39C3B8E,Deep Generative Model of Macrophage Immune Response for Hepato-intestinal Tumor Therapy Optimization.,formal_calibration,unclear,no,Public primary XML ends mid-Methods and publisher PDF was inaccessible. Codes after that boundary are conservative; the nonrandomized outcome comparison does not identify treatment effects.,"Planning and real observational decision use are reported, but allocation was nonrandomized and the paper disclaims causal identification. Public code/checkpoint claims lack a stable inspectable repository link.","Europe PMC PMCID PMC13505573: Introduction, cohort, completeness, deployment, and architecture sections; DOI 10.34133/cbsystems.0559",Figs. 1-4; Tables 3-4 and S11-S16; temporal/external holdouts; deployment and limitations sections
